TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


300;12,5;0,03;-0,14;9,75;0,08;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,74;0,03;-0,61;-0,66;0,00;0,00
310;12,5;-0,04;-0,17;9,66;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,74;0,03;-0,64;-0,66;0,00;0,00
320;12,5;-0,07;-0,17;9,81;0,35;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,75;0,03;-0,71;-0,66;0,00;0,00
330;12,5;0,05;-0,10;9,83;-0,01;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,75;0,03;-0,74;-0,67;0,00;0,00
340;12,5;0,03;-0,16;9,71;0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,75;0,03;-0,62;-0,67;0,00;0,00
350;12,5;-0,10;-0,14;9,66;-0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,75;0,03;-0,64;-0,66;0,00;0,00
360;12,4;-0,03;-0,12;9,79;-0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,77;-0,67;0,00;0,00
370;12,4;-0,00;-0,16;9,81;0,07;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,70;-0,68;0,00;0,00
380;12,5;0,01;-0,13;9,70;0,33;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,67;-0,68;0,00;0,00
390;12,5;-0,07;-0,13;9,76;-0,10;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,66;-0,67;0,00;0,00
400;12,4;0,06;-0,10;9,84;0,31;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,74;-0,68;0,00;0,00
410;12,4;0,07;-0,16;9,64;0,05;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,60;-0,67;0,00;0,00
420;12,5;-0,08;-0,14;9,64;0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,60;-0,67;0,00;0,00
430;12,5;0,05;-0,07;9,75;0,43;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,56;1;6;1,1;3,0;0,02;0,76;0,03;-0,75;-0,67;0,00;0,00
440;12,5;-0,03;-0,13;9,75;-0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,62;-0,67;0,00;0,00
450;12,5;-0,02;-0,10;9,63;-0,18;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,70;-0,67;0,00;0,00
460;12,5;-0,08;-0,14;9,71;-0,14;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,69;-0,67;0,00;0,00
470;12,5;-0,00;-0,11;9,82;0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,02;-0,75;-0,68;0,00;0,00
480;12,5;0,06;-0,11;9,68;0,14;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,02;-0,67;-0,68;0,00;0,00
490;12,5;-0,04;-0,13;9,67;0,19;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,61;-0,67;0,00;0,00
500;12,5;0,07;-0,08;9,81;0,25;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,71;-0,68;0,00;0,00
510;12,5;0,01;-0,11;9,72;-0,06;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,74;0,03;-0,59;-0,67;0,00;0,00
520;12,5;-0,07;-0,16;9,66;0,33;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,74;0,03;-0,66;-0,67;0,00;0,00
530;12,5;-0,03;-0,12;9,79;0,01;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,74;-0,68;0,00;0,00
540;12,5;0,02;-0,12;9,92;0,16;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,74;0,03;-0,70;-0,68;0,00;0,00
550;12,5;0,06;-0,14;9,67;-0,44;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,74;0,03;-0,65;-0,68;0,00;0,00
560;12,5;-0,05;-0,14;9,68;0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,60;-0,67;0,00;0,00
570;12,5;0,05;-0,12;9,86;0,20;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,72;-0,67;0,00;0,00
580;12,5;0,02;-0,14;9,73;0,24;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,62;-0,67;0,00;0,00
590;12,5;-0,05;-0,15;9,67;0,24;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,03;-0,65;-0,67;0,00;0,00
600;12,5;0,01;-0,16;9,79;0,25;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,04;-0,72;-0,67;0,00;0,00
610;12,5;0,01;-0,09;9,86;-0,08;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,04;-0,66;-0,67;0,00;0,00
620;12,5;0,09;-0,15;9,68;-0,10;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,04;-0,66;-0,67;0,00;0,00
630;12,5;-0,05;-0,15;9,68;-0,07;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,57;1;6;1,1;3,0;0,02;0,75;0,04;-0,58;-0,66;0,00;0,00
640;12,5;0,06;-0,11;9,78;0,24;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,03;-0,72;-0,67;0,00;0,00
650;12,4;-0,01;-0,12;9,82;0,07;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,04;-0,61;-0,66;0,00;0,00
660;12,5;0,02;-0,10;9,64;0,02;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,04;-0,68;-0,66;0,00;0,00
670;12,5;-0,01;-0,15;9,79;0,59;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,03;-0,65;-0,66;0,00;0,00
680;12,5;0,05;-0,10;9,74;0,09;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,04;-0,68;-0,66;0,00;0,00
690;12,5;-0,02;-0,24;9,62;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,04;-0,62;-0,66;0,00;0,00
700;12,5;-0,05;-0,10;9,69;-0,29;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,76;0,04;-0,69;-0,66;0,00;0,00
710;12,5;0,06;-0,01;9,85;-0,15;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,76;0,03;-0,72;-0,67;0,00;0,00
720;12,5;0,02;-0,11;9,78;0,00;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,75;0,03;-0,60;-0,66;0,00;0,00
730;12,5;0,06;-0,11;9,68;0,08;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,02;0,74;0,03;-0,65;-0,66;0,00;0,00
740;12,5;0,01;-0,09;9,68;0,21;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,74;0,03;-0,60;-0,66;0,00;0,00
750;12,5;-0,02;-0,11;9,90;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,74;0,03;-0,66;-0,66;0,00;0,00
760;12,5;0,08;-0,08;9,61;0,18;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,74;0,03;-0,69;-0,66;0,00;0,00
770;12,5;-0,07;-0,18;9,69;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,74;0,03;-0,58;-0,65;0,00;0,00
780;12,5;0,10;-0,07;9,79;0,34;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,74;0,03;-0,74;-0,66;0,00;0,00
790;12,5;0,05;-0,10;9,81;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,74;0,03;-0,57;-0,65;0,00;0,00
800;12,5;0,05;-0,12;9,68;0,14;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,62;-0,65;0,00;0,00
810;12,5;0,03;-0,09;9,80;0,12;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,62;-0,65;0,00;0,00
820;12,5;0,01;-0,09;9,86;0,04;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,64;-0,65;0,00;0,00
830;12,5;0,05;-0,13;9,68;0,03;0,04;0;0;0;170,2;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,66;-0,65;0,00;0,00
840;12,5;-0,02;-0,14;9,68;-0,06;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,62;-0,64;0,00;0,00
850;12,5;0,07;-0,07;9,85;0,29;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,69;-0,65;0,00;0,00
860;12,5;0,06;-0,09;9,81;0,19;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,59;-0,64;0,00;0,00
870;12,5;-0,00;-0,11;9,66;-0,08;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,03;-0,61;-0,64;0,00;0,00
880;12,5;0,01;-0,10;9,81;-0,03;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,03;-0,67;-0,64;0,00;0,00
890;12,5;0,03;-0,07;9,84;0,16;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,03;-0,66;-0,64;0,00;0,00
900;12,5;0,06;-0,13;9,63;0,36;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,03;-0,64;-0,64;0,00;0,00
910;12,5;-0,01;-0,15;9,68;-0,02;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,03;-0,60;-0,64;0,00;0,00
920;12,5;0,06;-0,09;9,80;-0,21;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,03;-0,68;-0,64;0,00;0,00
930;12,5;0,02;-0,12;9,79;-0,34;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,03;-0,61;-0,64;0,00;0,00
940;12,5;-0,00;-0,13;9,67;-0,11;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,65;-0,64;0,00;0,00
950;12,4;0,01;-0,14;9,71;0,11;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,67;-0,64;0,00;0,00
960;12,4;0,06;-0,12;9,81;-0,03;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,66;-0,65;0,00;0,00
970;12,5;0,04;-0,17;9,65;0,13;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,61;-0,64;0,00;0,00
980;12,5;-0,02;-0,15;9,69;0,14;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,63;-0,64;0,00;0,00
990;12,5;0,07;-0,07;9,85;0,32;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,73;0,02;-0,69;-0,65;0,00;0,00
1000;12,5;0,07;-0,12;9,82;0,25;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,59;-0,64;0,00;0,00
1010;12,5;0,03;-0,14;9,64;-0,09;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,59;-0,63;0,00;0,00
1020;12,5;0,02;-0,20;9,70;0,23;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,64;-0,64;0,00;0,00
1030;12,5;0,06;-0,13;9,87;0,26;0,04;0;0;0;182,1;5,4313011;52,5274887;-0,93;-3,04;2,58;1;6;1,1;3,0;0,03;0,72;0,02;-0,65;-0,64;0,00;0,00
1040;12,5;0,04;-0,12;9,66;0,00;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,02;-0,61;-0,63;0,00;0,00
1050;12,5;-0,03;-0,17;9,75;0,33;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,02;-0,63;-0,63;0,00;0,00
1060;12,5;0,08;-0,08;9,82;0,07;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,02;-0,70;-0,64;0,00;0,00
1070;12,5;0,06;-0,13;9,83;0,32;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,02;-0,58;-0,63;0,00;0,00
1080;12,5;0,06;-0,14;9,67;0,24;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,02;-0,61;-0,63;0,00;0,00
1090;12,5;0,04;-0,17;9,75;0,42;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,02;-0,61;-0,63;0,00;0,00
1100;12,5;0,06;-0,11;9,82;0,04;0,07;0;0;0;4,0;5,4313011;52,5274887;-0,93;-3,04;2,59;1;6;1,1;3,0;0,03;0,72;0,03;-0,63;-0,63;0,00;0,00
