TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;GPS STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


270;12,3;0,43;-0,39;9,85;-0,89;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
280;12,3;0,74;-0,45;9,79;-0,43;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
290;12,3;0,69;-0,55;9,77;0,09;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
300;12,3;0,42;-0,43;9,78;0,97;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,57;0,00;0,00;190,44;0,00;0,00
310;12,3;0,35;-0,34;9,68;-0,04;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,57;0,00;0,00;190,44;0,00;0,00
320;12,3;0,56;-0,47;9,68;-0,34;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,55;0,00;0,00;190,44;0,00;0,00
330;12,3;0,46;-0,51;9,71;0,93;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
340;12,3;0,45;-0,38;9,77;1,60;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,57;0,00;0,00;190,44;0,00;0,00
350;12,3;0,76;-0,44;9,80;0,45;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
360;12,3;0,70;-0,55;9,80;0,31;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
370;12,3;0,42;-0,41;9,88;0,93;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,58;0,00;0,00;190,44;0,00;0,00
380;12,3;0,39;-0,32;9,78;0,25;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,58;0,00;0,00;190,44;0,00;0,00
390;12,3;0,57;-0,46;9,75;-0,75;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
400;12,3;0,48;-0,44;9,73;1,10;0,00;0;0;0;0,0;0,0000000;90,0000000;0,00;0,00;487,19;0;0;9999;9999;0,00;2,56;0,00;0,00;190,44;0,00;0,00
