TIME;POWER;LONG ACCEL;LAT ACCEL;VERT ACCEL;PITCH RATE;GPS SPEED;BRAKE LIGHT;PEDAL FORCE ;PULL FORCE ;GPS HEADING;GPS LONGITUDE;GPS LATITUDE;GPS X POSITION;GPS Y POSITION;GPS ALTITUDE ;STATUS;GPS SAT COUNT;GPS SPEED ACC;GPS POS ACC;INITIAL PITCH;INITIAL ROLL;PROCESSED PITCH;PROCESSED ACCEL;FILTERED PROCESSED ACCEL;SLIP ANGLE;PROCESSED SPEED
[mS];[V];[m/s/s];[m/s/s];[m/s/s];[deg/s];[km/h];[-];[N];[N];[deg];[deg];[deg];[m];[m];[m];[-];[-];[km/h];[m];[deg];[deg];[deg];[m/s/s];[m/s/s];[deg];[km/h]


1000;12,2;0,97;0,03;9,84;-0,36;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,04;-0,05;0,00;0,04
1010;12,2;1,00;0,05;9,76;-0,00;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,08;-0,05;0,00;0,04
1020;12,2;1,03;0,14;9,68;0,38;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,04;-0,05;0,00;0,04
1030;12,2;0,99;0,01;9,82;-0,41;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,02;-0,05;0,00;0,04
1040;12,2;0,99;0,04;9,74;-0,21;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,06;-0,05;0,00;0,04
1050;12,2;1,02;0,15;9,70;0,04;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,05;-0,05;0,00;0,04
1060;12,2;0,99;0,11;9,80;-0,33;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,02;-0,05;0,00;0,04
1070;12,2;0,97;0,05;9,72;-0,05;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,06;-0,05;0,00;0,04
1080;12,2;1,05;0,14;9,66;-0,23;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;-0,08;-0,05;0,00;0,03
1090;12,2;1,06;0,12;9,81;-0,00;0,00;0;0;0;209,3;5,4908624;52,4460716;-140,83;123,17;-12,35;3;9;0,5;1,8;6,14;0,55;6,14;0,01;-0,05;0,00;0,04
